Id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt
2414,0.13997,0.13611,0.64527,5.7408,225.98,0.34972,0.17627,6.1957,1.1616,0.8433,0.17627,1.2951,0.22035,0.17627,222.03,1.6439,7.347,0.17627,0.17359000000000002,44.294,1.0163,0.14454,0.13784000000000002,0.43989,0.8433,1.3772,1.6533,2.9516,4.4323,-0.34171,0.17359000000000002,56.828,6.4229,1.0619,0.14454,1.0665,?,0.8433,0.14234000000000002,3.572,0.023304,0.14234000000000002,106.11,61.81399999999999,1.1359,4.8355,51.45,0.097057,0.09558,5.7408,0.13611,0.15569,3.8574,3.8574,17462.0,0.13909000000000002,0.16598,0.8609100000000001,0,8.2404,5.9048,48.924,7.4606,4.6449,0
5002,0.19506,0.70301,0.4909,6.7521,113.27,-0.018395,0.19506,0.42245,0.93499,0.29699,0.20119,2.2856,0.22221999999999997,0.19506,1235,0.29555,1.4225,0.19506,0.20861999999999997,81.305,1.4758,0.19377,0.20861999999999997,0.24265,0.17667,0.29555,31.636,1.1584,3.9384,0.73806,0.21516999999999997,34.718,10.513,1.2763,0.037763,0.93499,0.59573,0.91466,0.040389,0.20224,0.11349,0.20724,218.21,136.91,0.93657,4.3117,84.727,0.18105,0.19364,0.81967,0.085342,0.095117,0.70084,2.1584,4259.4,0.040389,0.6568,0.82283,2.0798,4.4893,2.666,33.315,10.956,2.2064,0
1269,0.015435,0.38429,0.078858,1.4644,-43.621,0.15098,0.018756,1.5701,1.1108,0.60339,0.018756,0.11045,0.090873,0.018756,3923.6,0.093028,2.6022,0.018756,0.047677,97.27799999999999,1.0917,0.038665,0.039234,0.15995,0.60339,0.084385,1.0917,0.10496,5.2954,0.94425,0.047677,175,2.0857,0.10061,0.038665,0.39341,0.67058,0.81787,0.09828200000000001,0.16302,0.227,0.09828200000000001,205.03,107.75,0.14721,0.84695,108.05,0.021671,0.055086,0.64709,0.16982,0.47947,0.8031,1.0886,15568.0,0.099717,0.02558,0.90028,0.35545,3.7521,3.3873,157.55,2.3167,0.52361,0
4116,0.10293,0.21144,0.69617,5.6259,-5.0225,0.50805,0.12687,3.7294,0.99951,0.78856,0.14052,0.84303,0.13929,0.12687,554.34,0.65844,4.7294,0.12687,0.12693,254.56,0.85364,0.14051,0.10298,0.48849,0.58978,0.5452,10.298,4.5402,3.9056,0.1745,0.13631,64.35,5.6721,4.0371,0.1459,0.99951,2.454,0.8495,0.14597000000000002,0.3179,0.046109,0.14057999999999998,291.71,37.148,0.14765,0.99385,298.07,0.12816,0.12822,4.0042,0.1505,0.1763,5.1427,5.5402,5602.0,0.14597000000000002,0.13053,0.87454,0.077292,1.4338,9.8254,54.957,6.6415,6.5185,0
4572,0.099686,0.65998,-0.16749,0.66604,-192.8,0,0.099686,0.5152,1.0336,0.34002,0.099965,0.19877,0.16321,0.099686,1428,0.25559,1.5152,0.099686,0.096447,91.323,1.4608,0,0.096447,0.15075,0.2151,0.25559,0,-0.25149,4.0173,0.63241,0.21661,210.89,1.7307,1.3152,0.054373,1.0336,1.5698,0.38807,0.05260599999999999,0.01626,0.31883,0.0,115.08,23.756,0.38548,0.1504,108.75,-0.069001,-0.066759,0.50612,0.50151,0.57779,0.51056,0.58271,-1742.9,0.16021,0.29318,0.8177300000000001,0.14131,3.9968,15.365,177.1,2.0609,1.552,0
4705,0.14635,0.59038,0.2849,2.8116,55.716,0,0.14635,0.69382,1.7261,0.40962,0.18724,0.93057,0.10222,0.14635,1221.2,0.29888,1.6938,0.14635,0.084784,10.12,1.3526,0.18701,0.084784,0.27993,0.14635,0.29888,0.084784,0.51072,3.5016,0.32949,0.10847000000000001,38.088,9.583,2.5527,0.21906,1.7261,0.91347,0.84128,0.12691,0.19125,0.090641,0.10834,87.13799999999999,77.018,3.058,2.5073,11.59,0.1569,0.090897,0.74895,0.15727,0.10435,0.7343,1.5081,904.21,0.12691,0.35728,0.91548,1.0538,36.069,4.7391,33.255,10.976,3.0944,0
3079,0.31007,0.14146,0.67493,5.7711,16.659,0,0.38658,6.069,1.695,0.85854,0.38705,2.7328,0.24361,0.38658,125.04,2.919,7.069,0.38658,0.22807,17.849,1.2423,0.36919,0.18293,0.8271,0.74199,2.3782,799.15,3.676,3.6325,0.063176,0.22821,38.78,9.4121,9.4121,0.36358,1.695,?,0.85854,0.2145,4.0012,0.011921,0.21781,53.913000000000004,36.064,3.7409,5.1852,22.722,0.34284,0.20226,5.7711,0.14146,0.10625,4.676,4.676,2895.6,0.2145,0.36117,0.7752,0,20.45,10.121,30.462,11.982,9.2321,0
4783,0.28812,0.15457,0.76361,5.9402,225.51,0,0.3558,5.4696,1.6364,0.84543,0.35657,2.3019,0.27562,0.3558,125.09,2.9178,6.4696,0.3558,0.21744000000000002,0.0,0.69593,0.35311,0.17607,2.5875,0.72962,2.4799,460.6,9.3323,2.6443,-0.046486,0.21744000000000002,43.915,8.3115,8.3115,0.35165,1.6364,?,0.84543,0.2149,1.6118,0.011493,0.21579,149.24,149.24,?,5.9402,0,0.25791,0.15761,5.9402,0.15457,0.12032,10.332,10.332,336.66,0.2149,0.34079,0.7836,0,?,2.4458,34.478,10.587,19.998,0
368,0.048702,0.24069,0.45038,4.7049,75.881,0,0.064028,3.1547,1.1895,0.75931,0.076787,0.5267,0.086004,0.064028,858.76,0.42503,4.1547,0.064028,0.053827999999999994,67.102,1.0566,0.06499,0.040944,0.12543,0.61087,0.36136,5.0936,1.0522,3.7527,0.077449,0.064554,39.617,9.2133,4.6533,0.069484,1.1895,3.0013,0.87702,0.058414999999999995,1.2525,0.077694,0.054637,128.78,61.68,0.22271,2.906,71.265,0.026717,0.02246,2.3763,0.12156,0.10854,1.7739,2.0488,2548.7,0.058414999999999995,0.06414,0.94686,0.15502,5.4395,5.9176,37.302,9.7849,2.7788,0
1816,-0.007692,0.88848,0.11152,1.1255,-58.431,0,0.003669,0.12552,1.628,0.11152,0.10097,0.00413,0.002254,0.003669,88379,0.00413,1.1255,0.003669,0.002254,75.878,1.2899,0.10097,-0.004725,0.21464,0.099737,-0.008658,1.0377,?,3.6277,0.49723,0.0022660000000000002,213.15,1.7124,1.7124,0.10655,1.628,?,0.11152,0.06544900000000001,0.11145,0.29332,0.062019000000000005,202.0,126.12,-0.022729,0.7446,81.192,0.10097,0.062019000000000005,1.1255,0.88848,0.58397,?,?,473.21,0.06544900000000001,-0.068976,0.99775,0,4.8104,2.894,199.2,1.8323,?,0
4732,0.14507,0.50477,0.8054,5.1386,36.091,0,0.17742,0.9811,8.3107,0.49523,0.20599,0.91168,0.021348,0.17742,1038.5,0.35148,1.9811,0.17742,0.021348,0.0,1.2025,0.2026,0.017456,0.55789,0.4503,0.2874,7.0914,?,3.055,0.014173,0.021378,8.8451,41.266,15.909,0.28017,8.3107,?,0.49523,0.033711,1.9901,0.08305,0.024378,26.91,26.91,?,5.1386,0,0.2026,0.024378,1.9811,0.1946,0.024233,?,?,914.18,0.033711,0.29294,0.9786600000000001,0,?,13.564,8.5469,42.706,?,0
318,0.10964,0.052074,0.68146,14.086,407.36,0,0.1339,18.204,0.74761,0.94793,0.1345,2.5714,0.26315,0.1339,96.612,3.778,19.204,0.1339,0.17911,12.639000000000001,0.98262,0.11302,0.14665,0.32217,0.63751,3.312,188,2.5574,4.0542,-0.70549,0.17911,29.668,12.303,12.303,0.10695,0.74761,?,0.94793,0.14306,11.162,0.009871,0.15117,74.352,61.713,4.2353,13.589,14.749,0.050185,0.067128,14.086,0.052074,0.081282,3.5574,3.5574,7720.9,0.14306,0.11566,0.8301299999999999,0,28.88,5.9144,25.424,14.357,2.8056,0
654,0.007613,0.80335,-0.12592,0.83359,-94.796,0,0.021218,0.24479,2.163,0.19665,0.10928,0.028041,0.022313,0.021218,6075.2,0.06008,1.2448,0.021218,0.009809,66.472,0.92213,0.080783,0.00352,0.03798,0.10583,0.043144,0.91735,-0.34101,2.7408,0.35804,0.026367,132.66,2.7513,2.5914,0.081216,2.163,?,0.19665,0.037547000000000004,0.066254,0.24834,0.037347000000000005,97.976,31.505,0.019326,0.313,69.065,0.053736,0.024843,0.78516,0.75667,0.36346,0.53258,0.53258,-69.319,0.037547000000000004,0.038712,0.9903200000000001,0,5.4911,11.585,127.68,2.8586,5.858,0
285,0.007319,0.66211,0.059134,1.0934,-31.639,0,0.010522,0.51032,2.5574,0.33789,0.039271,0.016622,0.021277,0.010522,4441.4,0.082182,1.5103,0.010522,0.004115,38.708,1.1362,0.037564,0.002862,0.059944,0.23234,0.077343,1.3066,0.1921,4.3063,0.2534,0.010919,91.75,3.9782,3.8035,0.039038,2.5574,14.563,0.3668,0.015265,0.030748,0.27095,0.014688999999999999,96.012,57.303999999999995,0.026986,0.66499,39.308,-0.006327,-0.0024739999999999996,1.0454,0.63303,0.25137,1.0976,1.1915,1197.2,0.015265,0.02166,0.9959,0.085552,9.4296,6.3696,90.35,4.0399,8.3076,0
3382,0.1191,0.12672,0.51125,5.0346,152.78,0.36525,0.15113,6.0303,1.0077,0.76413,0.15113,1.1926,0.20521,0.15113,215.91,1.6905,7.8916,0.15113,0.14477,33.814,0.95045,0.1454,0.1141,0.46192,0.76413,1.4378,1.4036,1.4122,4.2422,-0.09802999999999999,0.14477,44.646,8.1753,1.1475,0.1454,1.248,?,0.76413,0.13929,1.8209,0.019981,0.13929,142.39,108.58,1.2316,4.2715,34.073,0.082308,0.078847,5.0346,0.12672,0.12232,2.1107,2.1107,8930.1,0.007606,0.15587,0.99239,0,10.794,3.3616,44.306999999999995,8.238,2.8834,0
1676,-0.037952,1.0066,-0.11058,0.86906,-202.22,-0.096542,-0.045942,-0.006601,1.0765,-0.006645,0.010974,-0.054402,0.021112,-0.045942,16168,0.022576,0.9934,-0.045942,-0.042679,151.45,1.062,0.008388,-0.035257,-0.12481,-0.042158,0.030513,0.14738,-0.41559,4.8475,0.8699399999999999,-0.028172000000000003,290.49,1.2565,1.0541,0.015357,1.0765,1.9547,0.14032,0.014266,0.083416,0.43546,0.0077930000000000004,224.97,73.51899999999999,-0.08497,0.34016,153.64,-0.06028,-0.055999,0.72908,0.8445,0.79587,-0.024972,0.52737,-7784.3,0.014266,5.7118,1.0423,-22.118,2.41,4.9647,286.35,1.2747,4.0456,0
1243,0.19978,0.5711,0.22855,1.6997,-0.28053,0,0.24359,0.75101,1.2456,0.4289,0.27863,0.74577,0.23131999999999997,0.24359,723.48,0.50451,1.751,0.24359,0.19555999999999998,66.286,1.704,0.27853,0.16039,0.37801,0.24057,0.4278,7.9477,0.5138,4.2566,0.39926,0.20146,123.38,2.9582,1.6919,0.27932,1.2456,1.4155,0.66131,0.22425,0.23532,0.058926,0.22361,140.17,73.88,0.88321,1.0072,85.448,0.23399,0.18786,0.97212,0.32663,0.33804,0.9642,1.4867,4126.2,0.22425,0.4658,0.8045399999999999,0.54188,5.5065,4.9405,95.714,3.8134,2.8001,0
225,0.175,0.25188,0.36257,3.0535,103.69,0,0.175,2.9701,2.4325,0.74812,0.17756,0.99118,0.31144,0.175,121.36,3.0076,3.9701,0.175,0.07194500000000001,24.276999999999997,1.2281,0,0.07194500000000001,?,0.50269,3.0076,0,0.78672,4.2478,0.051306,0.16254000000000002,51.342,7.1092,4.9833,0.072895,2.4325,?,0.74812,0.029967,0.75968,0.014412,0.0,60.772,36.495,1.0817,2.1372,47.046,-0.58257,-0.2395,2.1404,0.17656,0.14066,1.6233,1.6233,6415.6,0.48396999999999996,0.23393,0.51761,0,15.035,10.001,26.494,13.777,5.2781,0
1717,0.024872,0.50796,0.28405,1.5851,5.2738,0,0.031075,0.96867,4.1095,0.49204,0.044811,0.064006,0.024423,0.031075,1847.3,0.19758,1.9687,0.031075,0.007562,19.718,1.0781,0.043062,0.006053,0.23302,0.33031,0.18537,3.135,1.2325,3.3475,0.10478,0.008243,43.587,8.374,8.0037,0.043935,4.1095,24.376,0.51451,0.010690999999999999,0.16655,0.1507,0.010479,61.168,41.451,0.11204,1.1278,19.931,-0.026227,-0.006382,1.515,0.48549,0.11942,2.1351,2.2325,632.27,0.010690999999999999,0.050549,0.9925700000000001,0.045651,18.511,8.8057,43.121,8.4645,17.832,0
2330,0.047971,0.61638,0.28071,1.6237,26.807,0.30713,0.059228,0.5692,1.1214,0.35084,0.059228,0.1316,0.11155999999999999,0.059228,2423.5,0.15061,1.6224,0.059228,0.071173,96.62299999999999,0.66313,0.052303,0.057646,0.37693,0.35084,0.13235,0.70482,1.0427,4.4996,0.67219,0.071173,221.38,1.6488,0.084854,0.052303,0.88096,3.0696,0.51715,0.062852,0.14369,0.23589,0.062852,292.17,195.54,0.21776,1.1342,0.062852,0.018697,0.022468000000000002,1.1856,0.45008,0.60651,1.3032,1.921,8868.8,0.10826,0.13673,0.89174,0.47402,3.7776,1.8666,197.41,1.8489,3.0911,0
657,0.007381,0.45679,0.21947,1.4805,6.4083,0,0.009113,1.1892,1.3505,0.54321,0.010436,0.01995,0.009437000000000001,0.009113,13082,0.027902,2.1892,0.009113,0.0067480000000000005,51.177,1.4293,0.010099,0.0054659999999999995,0.26529,0.49948,0.024111,7.6347,0.67792,3.6603,0.3262,0.0067480000000000005,124.27,2.9372,2.9372,0.008844,1.3505,?,0.54321,0.006548999999999999,0.049338,1.1089,0.007478,176.68,125.5,0.038981,1.0659,51.514,0.006467,0.004788000000000001,1.4805,0.45679,0.34046,1.6779,1.6779,1003.8,0.006548999999999999,0.013588,0.99326,0,7.1321,2.9083,123.45,2.9566,4.1716,0
4688,0.065961,0.45227,-0.037406,0.82387,-190.28,0.03544,0.069599,1.2111,0.30302,0.54773,0.1001,0.32771,0.23509000000000002,0.069599,2317.3,0.15751,2.2111,0.069599,0.22968000000000002,28.000999999999998,1.1218,0.047462,0.21766999999999997,0.24092,0.46891,0.14947,1.5561,-0.045339,5.4668,1.4925,0.22968000000000002,358.09,1.0338,0.48546,0.086541,0.30302,0.6325,0.78762,0.28559,0.2491,0.30704,0.15663,147.04,119.04,2.8374,0.71442,38.645,0.045824,0.15122,0.38688,0.21238,0.9673,0.66389,0.95466,0.8238700000000001,0.28559,0,0.69973,0.43797,13.035,3.0662,255.82,1.4268,0.36729,0
1600,0.032389,0.53032,-0.14226,0.69213,-151.81,-0.017497,0.032389,0.88567,0.74968,0.46968,0.044127,0.070096,0.13787,0.032389,1872.8,0.1949,1.8857,0.032389,0.043204,23.863000000000003,1.1321,0.001492,0.043204,0.073275,0.37482,0.1949,0.12708,-0.20914,5.4897,0.70419,0.081844,303.02,1.2045,1.0495,0.013263,0.74968,5.3102,0.52068,0.017692,0.034435,0.24395,0.00199,147.96,124.1,0.66084,0.58606,32.142,-0.069478,-0.092677,0.60306,0.46207,0.8302,0.69052,0.76549,-43933.0,0.25758000000000003,0.068959,0.8229200000000001,0.10858,15.296,2.9412,224.97,1.6224,1.1022,0
4764,0.18894,0.085883,0.91412,11.644,59.016,0,0.24428,10.644,3.012,0.91412,0.27472,2.8444,0.081236,0.24428,128.11,2.849,11.644,0.24428,0.081104,55.503,1.1494,0.22931,0.062731,0.75433,0.18894,2.2047,7.5335,?,3.685,-0.030638,0.081104,11.265,32.401,32.401,0.22931,3.012,?,0.91412,0.076133,2.0745,0.012463,0.076133,99.59200000000001,44.09,0.41253,6.3108,60.076,0.22891,0.076001,11.644,0.085883,0.030863,?,?,4425.8,0.076133,0.2067,0.9201,0,6.5763,8.2786,10.408,35.071,?,0
3590,0.22096,0.33363,0.50963,2.9579,86.293,0,0.22096,1.9973,1.8299,0.66637,0.22096,0.84887,0.14845999999999998,0.22096,448.25,0.81427,2.9973,0.22096,0.12075,18.621,0.92951,0.21519,0.12075,0.69465,0.66401,0.81427,31159,2.2151,3.4395,0.002379,0.12075,55.015,6.6346,5.1762,0.10294,1.8299,?,0.66637,0.056254,1.3207,0.041824,0.1176,85.006,66.385,2.3669,2.5993,19.73,0.16448,0.089885,2.3077,0.26029,0.15073,2.8964,2.8964,1402.1,0.056254,0.33158,0.8865700000000001,0,19.602,5.4982,51.92,7.0301,7.9535,0
1272,0.12226,0.014315,0.77204,54.931,132.43,0,0.12226,68.855,1.0782,0.98568,0.12229,8.5407,0.15667,0.12226,30.933,11.8,69.855,0.12226,0.1134,149.96,0.94013,0.11934,0.1134,0.44109,0.083919,11.8,4324.4,3.6137,4.2422,-0.12039000000000001,0.11342,5.5755,65.466,65.466,0.14103,1.0782,?,0.98568,0.1308,10.172,0.002875,0.11069000000000001,216.91,66.952,0.276,23.987,172.53,0.072687,0.067416,54.931,0.014315,0.015275,4.6137,4.6137,13484.0,0.1308,0.12404,0.88712,0,2.434,5.4517,4.8462,75.317,5.0467,0
135,-0.11544,0.4381,0.39586,1.9341,-40.615,-0.12496,-0.11544,1.2826,3.9652,0.5619,-0.10674,-0.2724,-0.008675,-0.11544,-4649,-0.078512,2.2826,-0.11544,-0.029115,77.227,0.74339,-0.10878,-0.029115,?,-0.2404,-0.078512,-12.491,2.1951,2.6378,0.12233,-0.026919,37.943,9.6197,9.3058,-0.11172,3.9652,-4.3258,0.56636,-0.028175,-0.09257,-0.52663,-0.027433999999999997,79.063,1.8353,-0.13761,-0.045524,75.111,-0.18983,-0.047874,1.8709,0.42381,0.10395,3.1158,3.1405,171.92,-0.028175,-0.20546,1.0291,0.007938,4.7263,198.87,39.012,9.3561,21.987,0
1068,0.24345,0.10846,0.65996,8.2243,175.42,0.49314,0.29461,8.0043,1.4834,0.86816,0.29461,3.2249,0.35044000000000003,0.29461,123.2,2.9626,9.2198,0.29461,0.3213,94.969,1.4617,0.24862,0.26550999999999997,0.60021,0.86816,2.491,0.3213,2.6538,4.9938,-0.046697,0.3213,53.941,6.7666,2.2922,0.24862,0.99339,29.968,0.88527,0.27115,3.1141,0.01295,0.27115,185.83,90.861,1.0204,5.6127,140.87,0.22189,0.242,6.927,0.091352,0.14778,3.491,3.5598,65055.0,0.32585,0.28042,0.67415,0.019708,3.8433,4.0171,36.365,10.037,3.6871,0
211,0.060476,0.5493,0.041972,1.1587,-53.209,0.26036,0.075959,0.81944,1.1383,0.45012,0.075959,0.28716,0.13415,0.075959,1748.9,0.2087,1.8205,0.075959,0.088884,43.998000000000005,1.0271,0.10757,0.070767,0.32452,0.45012,0.18052,1.4328,0.06052,4.1235,0.63772,0.088884,128.6,2.8382,0.19583,0.10757,0.85988,0.71447,0.73491,0.12587,0.18342,0.12348,0.12587,110.18,66.183,0.58707,0.76923,50.084,0.068887,0.080608,0.55795,0.26452,0.35234,0.64904,1.0597,557.81,0.12150999999999999,0.13436,0.87849,0.63269,8.2958,5.515,112.98,3.2308,1.2323,0
4201,0.066282,0.40725,0.22116,1.543,-23.823,0.23582,0.081874,1.297,1.0251,0.52822,0.081874,0.20104,0.10162,0.081874,816.75,0.44689,2.4555,0.081874,0.045714,65.418,1.1789,0.089086,0.037009,0.29472,0.52822,0.40861,0.5099,0.59515,4.2661,0.22326,0.045714,85.081,4.29,0.21875,0.089086,1.8417,?,0.52822,0.049742,0.040604,0.070763,0.049742,124.7,59.28,0.20649,0.75485,67.061,-0.011037,-0.006163,1.543,0.40725,0.2331,1.4215,1.4215,4081.5,0.024491,0.12548,0.97551,0,5.5795,6.1572,82.99700000000001,4.3978,4.8197,0
621,-0.02388,0.28159,0.10763,1.3822,-1.7713,0,-0.02388,2.5513,0.73772,0.71841,-0.02388,-0.084805,-0.032369999999999996,-0.02388,-4304,-0.084805,3.5513,-0.02388,-0.032369999999999996,49.98,0.95148,0,-0.032369999999999996,0.20593,0.69475,-0.084805,?,0.17621,4.0965,0.35825999999999997,-0.06473999999999999,146.54,2.4909,2.4909,0.007592,0.73772,?,0.71841,0.010291,0.097129,?,0.0,179.04,129.06,-0.23639,1.0235,52.569,0,0.0,1.3822,0.28159,0.40147,1.1762,1.1762,1344.2,0.049242,-0.03324,0.95109,0,7.3029,2.8282,139.32,2.6199,1.2078,0
4396,0.02223,0.37799,0.61236,2.62,44.882,0.31186,0.028678,1.5892,1.0056,0.60069,0.028678,0.075872,0.013606,0.028678,4258.1,0.085719,2.6456,0.028678,0.012043,45.739,1.0883,0.016465,0.009335,0.39153,0.60069,0.068659,0.06953,63.413,4.6498,0.1511,0.012043,58.263,6.2647,0.043559,0.016465,2.3982,?,0.60069,0.006914,0.098828,0.61559,0.006914,146.07,100.33,0.074494,1.8306,45.997,0.012742,0.005351,2.62,0.37799,0.15962,62.205,62.205,27341.0,0.005613,0.037007,0.99439,0,7.9801,3.638,57.93600000000001,6.3001,246.6,0
1880,0.038582,0.61582,0.24549,1.3986,-9.8095,-0.002571,0.058756,0.45611,1.0613,0.28088,0.058756,0.09541,0.046548,0.058756,2483.4,0.14697,1.6238,0.058756,0.030217,54.108000000000004,1.2592,0.09019,0.019842,0.032483,0.28088,0.11421,0.49226,1.7701,4.1765,0.29116,0.030217,122.68,2.9751,0.14645,0.09019,1.9471,?,0.28088,0.046383999999999995,0.090928,0.16603,0.046383999999999995,151.17,97.06299999999999,0.13385,0.93058,57.423,0.058436,0.030052999999999996,1.3986,0.61582,0.33612,2.0253,2.0253,3685.7,0.057742999999999996,0.13736,0.94226,0,6.7458,3.7604,115.6,3.1574,14.02,0
3753,0.14195,0.35293,0.38421,2.0886,-14.686,0.389,0.14812,1.6511,1.0765,0.58273,0.14812,0.41971,0.13984000000000002,0.14812,626.91,0.58222,2.8334,0.14812,0.10081,28.213,0.9479,0.11672,0.096606,0.44418,0.58273,0.56473,0.85515,1.4616,5.9583,0.22931999999999997,0.10081,94.376,3.8675,0.33072,0.11672,1.5301,67922,0.58274,0.079436,0.96321,0.066654,0.079436,98.663,70.45,1.2498,1.7668,30.372,0.059364,0.0404,2.0886,0.35292,0.25856,2.2168,2.2168,349030.0,0.071095,0.2436,0.9289,1.6E-05,12.937,5.181,87.666,4.1635,5.5898,0
4317,0.056357,0.5669,0.045941,1.1646,-5.8441,0.14548,0.072274,0.72902,1.0223,0.41328,0.072274,0.25892,0.037495,0.072274,1343,0.27178,1.764,0.072274,0.017588,9.0142,1.2131,0.068622,0.013715,0.18298,0.41328,0.2437,0.17072,0.068069,4.7009,0.13246,0.017588,25.347,14.4,0.12105,0.068622,4.1988,0.777,0.70105,0.0167,0.11091,0.1239,0.0167,26.125,17.111,0.55533,0.80102,9.2151,-0.013178,-0.003207,0.57343,0.27913,0.069443,0.61234,1.0387,2307.1,0.021800999999999997,0.13636,0.9782,0.69629,40.491,21.332,24.794,14.721,6.0884,0
2053,0.014256,0.7342,0.20719,1.2847,-54.713,0,0.026711,0.36203,1.8829,0.2658,0.097698,0.036699,0.026357,0.026711,5399.7,0.067596,1.362,0.026711,0.014186,91.277,1.2396,0.085205,0.007571,0.24751,0.26184,0.050632,1.2003,3.1888,4.4018,0.36723,0.019006,148.09,2.4647,2.4434,0.089009,1.8829,72.86,0.27217,0.047272,0.066247,0.22635,0.045251,171.91,80.628,0.030275,0.63772,95.806,0.062286,0.033079000000000004,1.2735,0.72783,0.40572,4.0908,4.1888,5226.2,0.047272,0.053634,0.986,0.023967,3.9988,4.527,141.09,2.587,28.979,0
71,0.071966,0.2192,0.48077,3.1933,31.309,0.10445,0.088674,3.3863,1.1263,0.74228,0.088674,0.40453,0.1321,0.088674,528.5,0.69063,4.5621,0.088674,0.07737999999999999,124.56,1.1187,0.094533,0.0628,0.12122,0.74228,0.61441,0.92913,1.6024,4.641,0.17936,0.07737999999999999,78.637,4.6416,0.43127,0.094533,1.1646,?,0.74228,0.082493,0.092699,0.04583,0.082493,216.48,91.912,0.18402,1.4092,140.3,0.031821,0.027768,3.1933,0.2192,0.21544,2.474,2.474,21036.0,0.11215,0.096952,0.88785,0,2.9302,3.9712,69.817,5.2279,3.8195,0
3541,0.107,0.0426,0.79137,19.577,115.45,0.59118,0.13395,21.96,0.99196,0.93549,0.13395,3.1444,0.07711699999999999,0.13395,95.824,3.8091,23.474,0.13395,0.063661,0.06692000000000001,0.17419,0.12585,0.050852,0.72711,0.93549,3.1764,0.5933,4.7664,3.9515,-0.06209,0.063661,7.3303,49.794,2.9543,0.12585,2.2615,?,0.93549,0.059812,6.8793,0.009085,0.059812,93.83,93.76299999999999,277.36,19.568,0.066382,0.097537,0.046355,19.577,0.0426,0.020083,5.6344,5.6344,7077.1,-0.00811,0.11438,1.0081,0,5454.3,3.8928,7.3897,49.393,12.673,0
4171,0.088676,0.035016,0.79191,?,119.16,0.27111,0.11033,27.378,1.0891,0.95867,0.11033,?,0.098666,0.11033,89.728,4.0678,28.559,0.11033,0.076422,91.76899999999999,0.93398,0.1032,0.061425,0.33735,0.95867,3.4495,0.77852,3.8057,4.0687,-0.12591,0.076422,0,?,2.9471,0.1032,1.4515,12.25,0.99368,0.071483,?,0.008508,0.071483,145.21,53.43600000000001,0.24431,?,99.946,0.071085,0.04924,22.616,0,0,4.607,4.7753,9275.5,0.081809,0.092499,0.91819,0.036525,3.9774,6.8306,0.0,?,6.9376,0
1963,0.11117,0.33631,0.21181,1.6298,-0.74978,0.45946,0.099919,1.9184,1.0396,0.64518,0.099919,0.2971,0.082784,0.099919,698.53,0.52252,2.9734,0.099919,0.04707,26.665,0.76728,0.097155,0.052371,0.4209,0.64518,0.55598,0.47582,0.46872,5.6331,0.15552,0.04707,60.119,6.0713,0.28888,0.097155,2.1432,?,0.64518,0.045768,0.19921,0.063924,0.045768,82.726,56.06100000000001,0.71687,1.1687,27.722,0.021342,0.010054,1.6298,0.33631,0.16471,1.4278,1.4278,91002.0,0.038114,0.17231,0.9618899999999999,0,13.688,6.5107,57.827,6.3119,4.6977,0
1811,0.000124,0.19907,0.4214,3.1169,97.8,-0.35071,0.000124,4.0235,1.0284,0.80093,0.000124,0.000625,0.12569,0.000124,562.12,0.64933,5.0235,0.000124,0.000121,59.898,0.9807,-0.002244,0.000121,-0.006902,-0.17996,0.64933,?,1.1103,3.7073,-0.010702,0.000121,69.332,5.2646,5.2646,-0.01963,1.0284,?,0.80093,-0.019089,1.0705,0.052293,-0.002182,144.59,84.693,0.000737,2.2692,58.777,-0.13138,-0.12775,3.1169,0.19907,0.18995,2.1103,2.1103,2148.1,-0.019089,0.000155,0.9998799999999999,0,6.0936,4.3097,70.655,5.1659,2.7096,0
2749,0.02331,0.60443,-0.16084,0.6147,-67.267,-0.17217,0.030326,0.54986,1.0512,0.33235,0.030326,0.072648,0.09590900000000001,0.030326,1515.9,0.24079,1.6545,0.030326,0.019985,20.430999999999997,0.90739,0.064734,0.015361000000000001,-0.17297,0.33235,0.22918,0.44842,-0.21636,4.0496,0.39552,0.019985,105.55,3.4582,0.1071,0.064734,1.5237,0.91804,0.51934,0.042658999999999996,0.015989,0.11043,0.042658999999999996,60.115,39.684,0.27443,0.41122,21.476,-0.050479,-0.033264999999999996,0.42454,0.41744,0.28916,0.44707,0.6986,-1803.0,0.048674,0.070137,0.9513299999999999,0.56262,17.865,9.1976,100.41,3.6352,2.0413,0
